,y_test,y_pred
98887,0.4,6.1369314
92702,1512.75,1559.4108
72939,136.85,134.14934
60446,6.6,7.743293
65163,1100.0,1248.8003
85570,48.2,63.974106
61351,8.85,8.628768
66386,491.95,515.8652
76698,2.4,5.9587927
60505,1530.3,1587.5714
55094,1145.1,1214.4164
101242,488.3,404.47134
68780,62.8,86.798836
57331,1.95,7.913413
65578,1.9,6.4648886
76181,32.9,58.572258
52531,9.15,20.215393
87299,372.95,356.40823
93055,186.7,204.3241
75911,70.1,63.5398
64285,11.5,30.31876
79761,1.95,10.083365
81434,3.75,9.893828
81229,1.55,5.3839636
80331,1266.65,1298.9712
69392,4.0,8.347335
87820,51.35,67.43919
55223,2338.9,2403.591
61636,115.5,177.93213
85045,1.6,5.4324408
76990,4.2,7.390052
72459,339.35,374.2827
80714,3.7,6.213805
73975,328.3,334.40555
65186,178.0,232.91179
68037,430.2,427.56512
64381,387.65,429.62875
65877,1161.0,1203.4076
98455,621.2,587.01166
75574,95.7,113.985725
58119,2.2,5.425559
83571,580.95,615.58813
80659,841.75,906.0134
90571,1383.8,1396.5771
86259,14.8,39.781326
70061,11.15,31.521835
75425,21.05,36.09256
72091,303.65,340.94647
54376,0.05,14.095168
68051,51.65,66.349785
88296,69.2,77.718636
70461,1004.25,1017.8815
64473,193.95,233.33212
60026,2126.8,2174.4172
53620,945.0,967.5178
98302,1034.0,1036.9916
94336,1130.65,1159.792
81817,0.1,34.69818
57129,1745.0,1799.3212
68836,935.65,1035.7803
58512,5850.0,6005.0264
100383,2111.05,2110.438
62684,627.75,686.59
65562,8.15,28.676125
91565,1.35,6.4769506
59359,0.8,4.0550146
73338,1021.9,1069.8577
52811,245.8,307.05264
79019,848.2,878.82434
77551,43.9,54.067436
93175,90.05,84.08993
57076,11.3,12.236823
55685,5450.0,5567.1475
85987,1335.0,1363.44
75809,0.7,3.997222
87250,3.75,6.984603
62849,1687.5,1808.7745
59300,1478.75,1515.1229
70925,125.25,144.36153
99915,445.2,431.69113
92729,232.2,227.57098
101877,210.05,167.54587
70804,368.95,382.157
59288,6681.0,6718.381
54613,1181.4,1214.462
56904,509.3,494.0441
56457,1.25,16.273361
75142,740.25,742.893
74086,141.45,155.53482
52969,1.2,5.413329
76038,4.3,6.2075567
90231,1364.4,1384.0573
73526,3.0,5.946265
59907,89.75,106.88598
99467,956.75,1043.2113
85925,14.45,20.02443
69359,497.9,515.31213
56559,2184.85,2196.66
101263,77.4,46.291946
66506,323.4,328.92392
61640,27.7,67.38476
60421,297.3,305.02682
55230,1763.45,1805.4677
60204,574.1,596.5477
58455,484.2,519.8269
57887,3035.1,3359.164
76700,1.8,5.5792685
55548,63.2,85.04192
82766,1647.65,1757.5693
100049,2116.95,2152.1125
54657,3.85,11.427962
58080,316.35,326.16663
88934,379.5,378.07352
74301,710.3,743.7975
92187,709.15,746.9734
62359,2.75,30.403484
66869,965.1,1001.75244
67783,785.0,815.38617
65677,36.75,58.1802
57483,3.5,6.403472
55399,100.05,110.455376
55505,19.9,25.544472
69665,221.6,242.60976
54492,322.25,352.33426
81301,454.8,512.15247
58968,57.95,65.650085
68542,1935.0,2101.8086
71358,2.95,22.731194
61570,52.4,37.488903
88162,306.55,295.47272
95891,2630.0,2643.3462
76800,6.65,10.319388
62224,323.35,341.88248
96538,767.9,777.73724
90604,1.1,37.66861
99487,292.7,244.7045
61307,865.0,859.2931
79618,192.15,245.7682
69118,354.4,387.3939
61432,336.25,268.70114
87418,814.45,815.77893
58105,3.8,10.780486
98289,1735.05,1740.9044
94865,621.65,708.3074
91365,1082.35,1128.424
71169,1435.65,1465.4052
68393,1887.8,1956.6476
63838,1279.1,1340.0096
77464,1.85,4.5767736
70636,2.0,6.209502
82697,2.8,17.50895
90939,10.35,19.104622
65542,504.45,555.639
52273,73.45,139.07683
86121,1014.2,1037.9406
101695,698.75,716.80896
86396,12.05,32.401253
84311,162.8,192.87799
59325,75.05,135.4463
56739,23.65,36.518433
69515,1605.05,1663.1705
53385,1673.0,1725.9137
59316,476.75,515.4175
90229,1490.5,1527.7692
83872,1990.6,2019.4064
68691,347.9,390.03702
102042,296.65,202.60591
55760,649.15,696.34216
95652,876.7,880.9123
79551,127.6,154.26491
78872,2657.0,2752.3926
86014,159.55,153.9666
69248,191.75,233.86247
69532,486.05,519.27435
91288,866.05,852.73047
52408,2.3,10.715865
78088,233.85,279.2076
76659,632.9,657.2832
64470,260.1,303.30405
93589,750.0,1150.2103
77826,2161.25,2247.9775
72954,8.0,9.621238
90220,2246.7,2265.0315
89680,215.0,234.76369
60222,11.5,42.893703
81944,271.95,299.73892
81561,1325.15,1409.3926
74620,41.1,48.411324
77070,882.25,932.2079
86136,266.8,266.02173
64958,608.4,689.63416
77311,1.4,20.334953
76580,0.8,3.4073553
88585,1.95,15.541938
53629,471.7,519.7787
75566,224.6,237.76747
62379,0.8,5.1371145
83725,22.2,36.26747
73846,96.25,101.775604
89161,2136.05,2181.344
75448,5.8,8.258323
74854,53.85,49.1054
95423,1228.95,1121.5651
97782,391.85,350.7374
56817,129.35,108.252335
53401,628.45,647.27014
75754,1060.95,1081.966
71365,1.5,12.105956
68854,200.7,244.95607
60501,1930.0,1981.921
70125,281.8,308.5164
76916,1364.1,1450.8815
56143,6.1,9.467643
90088,305.75,290.13593
68608,2.1,5.8408117
72959,5.9,7.5157003
74608,320.35,310.9025
69288,1.6,4.527961
78395,2.75,4.7536993
61334,46.9,50.700783
93719,572.2,612.6346
69959,1.9,6.397544
90747,10.15,32.656746
52922,1005.9,1045.8168
67950,3.55,8.785415
84644,19.45,26.142311
71807,343.15,368.10446
81830,0.05,7.484252
87825,6.35,36.92769
92533,31.05,51.11092
81564,874.5,948.6828
86924,626.6,634.38184
77098,88.35,96.34846
53653,0.6,12.051261
67826,1.3,5.8656607
63344,4.55,9.375907
68304,171.2,183.12386
67620,1589.45,1636.8635
76164,376.1,402.95602
85140,93.2,98.37733
97720,50.55,38.68793
88856,457.95,441.29373
84482,16.7,25.41991
59182,21.45,24.934189
71980,1.3,12.761382
64743,1.35,19.31765
61124,74.95,62.025608
71945,1027.75,1112.5947
76923,950.8,1009.49084
73997,39.9,43.31688
55464,392.95,393.8151
83120,358.15,398.64902
70933,38.45,64.32642
57832,1696.1,1695.4656
100101,35.35,44.587017
73603,504.2,498.8655
94624,0.3,6.6439657
99747,427.4,482.51135
71958,298.85,372.95053
101121,187.85,130.62462
93159,574.75,590.4608
88154,594.15,571.6015
97060,987.35,975.61127
67312,513.0,527.29285
101020,419.0,377.95468
96421,7.2,26.389984
94853,1830.0,1908.1774
89876,0.45,6.1760015
92156,232.0,231.45409
65428,292.45,329.51675
87943,178.8,163.1464
55245,863.3,901.24225
80682,57.25,81.01366
87369,9.95,13.844214
96562,29.35,43.476982
59689,6.5,7.1951284
97135,2740.0,2747.6206
70188,7.6,10.920722
66274,145.2,169.07529
91413,0.05,5.4303274
63749,329.9,338.83557
87796,1083.6,1091.8451
64580,510.7,549.6589
93291,201.85,209.63261
57480,3.6,6.972808
53770,14.75,39.183083
82565,133.35,200.55072
83819,930.75,984.0342
63933,0.05,5.496665
95150,435.6,408.70367
97744,3150.0,3234.7415
72253,134.55,150.71906
77834,762.35,797.832
97148,4224.0,4197.816
55137,1.2,9.810554
82370,14.95,17.724514
60510,1052.7,1097.661
77852,214.0,210.52626
59765,71.55,79.55431
58776,46.05,54.905266
66006,368.25,387.0788
62585,109.45,125.57115
83182,151.25,176.49707
84747,0.05,12.059287
84183,413.8,459.65152
54132,390.5,406.09573
83016,59.8,86.410934
73781,17.35,17.022125
70039,599.5,631.10944
72190,142.55,158.12773
94088,1689.75,1857.2501
82545,1653.0,1752.8624
78455,123.4,130.39804
59488,5.9,16.923424
96543,524.4,533.2036
58515,3002.55,3078.8398
61758,152.5,192.79967
97932,4287.3,4435.234
70145,7.7,10.928458
72471,106.35,134.7632
95223,1497.5,1511.5466
57179,0.05,5.843177
98008,803.9,819.0968
63955,0.05,2.3436346
76706,2.0,4.585578
59327,30.25,82.87112
57192,0.05,3.6800299
92527,87.6,97.71821
80371,0.55,6.2035666
81986,1.1,3.944953
78935,1.1,9.346686
73959,942.15,1008.86
69388,4.45,11.626609
67351,1487.45,1567.0763
70178,224.5,256.97235
81812,46.25,141.15944
54779,7.65,12.475562
63346,4.3,8.139304
61545,1053.2,1050.948
93697,1673.7,1716.2905
92709,975.65,1012.66705
83877,18.1,23.051392
75428,13.85,23.240814
53509,216.6,256.9706
94141,19.9,22.648216
79751,6.8,28.72768
70828,9.0,12.715392
89349,2.0,9.260535
69524,804.45,863.21216
94769,4.05,12.729278
54030,112.25,110.68313
56219,193.65,213.82242
66645,13.2,21.065834
73642,4.75,6.0439596
97122,77.6,63.813553
60695,15.95,18.202663
98864,11.8,69.99644
98768,2368.0,2372.387
81223,1.6,6.674979
52287,1.45,14.22428
78695,101.0,112.4167
101004,1098.45,1254.3273
60560,6.65,8.201636
89444,5.25,16.862862
64391,123.45,133.29759
71702,15.45,30.287178
68579,57.1,90.91598
77731,7.2,9.170661
53423,21.1,28.199856
67928,123.95,145.7567
83339,491.35,538.29535
77270,140.5,154.02153
72340,86.15,113.12351
90854,16.4,32.06483
52642,94.95,115.291695
98475,46.65,41.98741
71355,8.35,41.215424
70720,489.7,498.04016
89693,783.0,799.2396
56467,0.75,6.2939444
89573,134.1,148.3548
79027,320.35,364.98224
66865,1220.0,1250.0411
80134,85.7,108.13592
79047,4.5,18.574104
77472,1.75,3.3423223
66521,26.2,41.401146
56903,546.75,531.85834
83960,0.3,12.273932
84676,180.0,188.51994
84723,522.75,551.9812
63896,785.0,830.2969
88945,99.55,108.140144
95640,1466.7,1476.7916
81402,409.75,470.9285
90850,43.4,55.671703
55110,382.85,420.49667
66256,1084.9,1118.4785
95403,2400.35,2416.4436
84051,797.3,853.28143
88717,3.5,18.110634
63256,2.0,3.3748007
100105,17.75,24.071678
77318,0.65,10.015174
66604,973.1,1088.9065
62602,4.7,9.015197
71200,0.1,53.909157
89351,1.8,8.03218
54482,807.8,832.387
60021,5696.4,5777.897
88926,688.0,690.042
95968,4.2,6.42356
91809,2756.9,2804.6782
62231,11.85,16.51123
94557,2649.0,2706.7385
63915,0.1,41.535995
59252,128.65,133.93364
86944,1008.05,1028.2362
86945,975.0,978.57965
100884,1.85,4.3099127
60097,0.45,3.9339132
62364,1.45,12.973495
58095,13.65,31.361511
92717,585.1,577.4386
71208,0.05,11.376975
85548,985.75,997.4142
81115,0.25,3.386527
91539,160.45,157.38498
79409,26.7,38.275913
91988,158.95,133.80736
59170,309.05,317.53317
62345,336.85,381.11932
56436,570.95,608.3349
96861,60.7,60.18592
57568,6.5,6.754775
101875,268.7,224.56915
57102,432.0,369.68875
54130,458.2,471.28616
66175,0.65,8.491866
75017,477.25,509.8008
78271,1.3,4.809966
90981,3738.65,3777.1357
98831,1470.05,1582.8982
52374,641.65,742.7045
78525,730.1,759.4689
82324,1135.05,1172.821
91157,38.8,48.3735
71196,82.9,161.21239
73057,91.45,103.4437
99138,1581.35,1599.2777
80874,15.15,16.784107
57906,1711.35,1753.7843
56459,1.1,12.606315
81208,6.65,32.705555
102050,120.5,71.888664
98009,748.5,769.4403
71236,0.05,2.9689398
80495,1.4,6.149207
73968,536.55,554.7752
64977,37.7,70.91294
81342,2.2,5.897292
72120,2.45,7.6722784
56041,420.35,443.5299
55935,3.05,13.288596
53041,916.9,980.916
53757,291.55,331.98822
52904,2300.0,3219.2224
80679,103.5,129.17897
64264,398.6,465.6964
79517,212.45,238.46617
88593,1.15,8.848075
94319,3024.55,3106.776
82813,3.8,12.531554
94459,231.4,215.4251
60856,0.1,12.010871
82830,3.0,5.7073584
101203,2940.0,3077.1023
72865,39.05,50.339752
70072,3.5,9.739654
81228,1.4,5.573745
87574,36.95,39.39195
77343,0.5,2.6270208
90106,7.25,20.707466
95266,85.35,60.279602
83644,194.35,223.409
86022,55.2,68.01861
78575,4.85,7.41339
60552,9.45,11.650107
100638,2990.0,3052.9812
97079,211.1,170.37465
55022,7289.95,7417.993
76547,22.65,42.36177
65918,11.05,14.392791
60986,779.9,805.11865
65684,7.75,21.110527
52947,8.2,37.880207
95625,2331.1,2389.2112
91815,2152.3,2200.4167
84187,252.4,304.2926
70202,1762.0,1837.0568
101441,2395.25,2294.3022
85297,638.7,646.2061
76931,555.45,583.58484
83702,397.75,428.79337
59142,250.2,228.76443
74626,13.25,10.8693075
63245,1.8,5.0721655
57453,170.25,176.5866
54664,2.9,6.942855
57911,1389.3,1390.4249
71330,887.55,948.85254
74836,292.65,273.33517
61321,282.6,257.10107
70612,68.9,98.384995
88156,510.5,493.21313
100685,77.3,99.83162
92531,43.1,64.13727
63944,0.05,4.041045
80299,73.8,78.192665
72619,284.45,353.13687
69942,5.5,32.31584
79775,1.65,5.0555105
64851,73.85,118.03599
89822,1605.0,1706.5558
80967,195.0,210.74864
73054,135.3,144.44855
83125,145.55,172.9584
91862,70.1,73.8126
94548,5200.0,5299.2505
63076,590.85,631.59576
71815,166.45,180.65477
73058,79.15,91.716484
71165,1631.8,1673.2175
83966,0.25,6.4737463
79968,16.65,44.65952
84049,898.35,952.5947
69965,1.45,5.2863836
60099,0.35,3.6253119
65921,8.6,12.83451
59768,44.25,60.0001
87609,2313.8,2307.6365
52297,0.9,6.263015
81930,1049.0,1067.4979
68453,1.75,19.19777
93898,4.8,7.722266
53192,140.15,161.68454
80867,20.55,30.133709
74102,380.5,342.01816
78249,3.85,23.180763
60845,22.15,133.73834
80601,2.4,6.2469015
77422,433.75,464.728
90919,315.1,304.39584
98317,364.55,346.4188
91146,230.8,265.11804
67481,692.65,724.7053
54123,729.45,753.7998
78220,1028.25,1049.6737
73954,3288.25,3419.5808
96957,552.0,508.3004
71583,5.65,7.5029974
63247,2.0,4.7635336
68955,1513.1,1612.9406
95927,629.9,610.183
85009,154.55,184.21806
64069,1.1,5.4253454
60229,2.55,15.969489
75920,7.4,17.772537
101185,157.4,108.68827
96356,1223.05,1184.8723
99603,157.45,126.71322
93755,1.2,6.54148
59667,190.15,188.5618
91854,225.5,209.17604
68684,711.0,788.18274
89827,1329.0,1345.0258
86002,506.2,495.45718
73630,8.7,13.712752
66634,62.85,84.114845
65274,1905.05,2017.7416
93756,0.95,6.351737
68161,840.0,896.6231
95812,24.6,31.55412
59055,13.8,19.030876
61333,55.6,57.306797
90115,2.95,7.9401007
83477,4.65,20.166115
86508,232.5,224.55298
90627,0.25,5.1936483
82159,480.15,507.70163
73197,75.95,84.718315
94761,14.85,22.72139
100038,2958.35,2958.63
75539,1291.55,1355.4718
57773,469.25,508.7808
72852,300.7,328.46436
56579,921.45,940.6869
65563,6.2,23.897488
65165,930.0,1076.7896
85272,2466.55,2520.993
92221,1.4,9.90879
63559,201.15,208.27348
82767,1572.8,1658.982
62577,340.0,389.19232
56884,1945.0,1905.7253
100650,1641.7,1688.669
99151,947.05,950.9618
98490,9.8,8.581855
67931,64.15,69.934715
68469,0.7,5.9158697
84567,1296.0,1253.338
70875,5.05,8.910148
99341,12.85,13.753165
66011,244.6,267.06158
84730,170.35,227.45815
60189,1490.0,1598.0135
100438,52.65,30.31142
94521,576.35,532.01556
53038,1291.0,1378.1691
54319,266.0,347.94907
71796,742.75,774.672
59492,3.85,14.571044
62145,57.25,76.53611
56167,336.0,313.80234
63345,4.0,8.689689
63243,2.15,5.4276037
59501,2.4,6.531852
57782,177.1,192.77022
94987,1156.5,1189.9327
79067,1.75,5.197776
78260,1.55,7.7769995
73776,71.25,70.381065
92425,28.3,46.81985
64068,1.2,5.615119
73885,5.65,7.412101
53169,1165.2,1214.0958
85853,4.45,8.281676
70252,8.45,14.665557
69922,527.2,596.6116
89817,2140.15,2160.8464
68289,676.0,706.2464
78379,3.4,8.734374
52965,1.15,6.172431
76942,189.8,206.93367
59594,19.15,31.52995
92435,6.9,14.294372
101439,3920.0,3666.678
79621,82.9,140.64732
57107,4319.3,4350.2085
71925,200.7,215.49767
69115,500.9,537.2657
55029,2057.45,2057.8093
97201,427.5,460.72137
74830,457.15,446.79565
84719,713.25,750.60754
68055,19.5,36.556946
55224,2253.4,2302.3643
70131,98.2,109.3934
76154,777.65,825.82886
82368,15.5,20.290253
101661,2475.25,2521.7236
69280,2.0,5.8239813
56408,295.0,351.06387
87118,2.15,9.366202
52896,455.9,570.3088
94014,9.65,11.696311
52362,1850.0,1995.6688
82279,487.0,507.85947
62387,0.75,3.7675543
70418,35.45,35.090004
88909,2150.05,2193.4365
92532,36.05,57.770596
55471,121.95,131.04794
66905,0.45,9.390159
101005,1134.0,1105.3456
65285,537.75,614.9369
99772,0.05,12.155646
71704,12.35,22.459248
91741,273.6,253.72935
54898,25.25,34.604343
78814,53.0,57.60238
69949,2.65,14.679923
76689,3.3,12.163878
80835,660.0,690.8181
81810,145.95,212.64809
90233,1281.1,1284.7358
61113,430.6,416.1773
93061,64.35,64.78037
82141,1587.0,1634.7338
91025,297.45,284.45822
54097,11.95,11.537345
68031,679.05,685.8739
100539,292.6,215.35739
72465,199.7,229.12016
92220,1.45,10.860473
98976,1867.0,1974.9738
63215,69.0,104.48038
52918,1309.3,1343.7659
92309,516.9,534.6531
98542,79.65,58.99821
82793,128.2,172.86484
56132,91.45,95.72995
86278,1.05,5.961608
78446,405.35,415.01715
89973,1009.7,1081.4917
78063,1533.8,1572.2837
57977,1.4,3.6301184
53763,93.8,126.45961
98540,107.1,78.31831
70937,20.1,36.265633
67144,36.3,59.633717
93043,660.65,696.606
96188,113.35,81.162445
84382,114.6,134.58157
98145,1100.0,1101.7924
66004,435.4,446.67938
94861,863.3,906.94946
96696,447.8,453.45352
58321,1042.0,1081.9905
70860,308.75,321.19675
70835,4.65,7.3466177
90018,1.4,6.6532125
99501,67.15,56.69774
57654,584.4,594.1739
74529,279.3,267.9222
60865,0.1,5.307616
71626,19.3,28.932281
79605,823.7,861.5635
67959,2.45,5.9810324
80450,1678.0,1744.299
92422,51.65,64.832954
100823,1799.55,1826.0347
68282,1004.15,1041.6997
87794,1195.5,1191.1581
86398,7.2,21.994713
94006,22.25,23.791565
79744,56.15,78.205055
99007,147.65,164.53426
68772,345.3,359.53857
81236,1.2,4.256118
60022,4718.8,4784.0654
90996,1558.0,1626.4375
100082,552.65,517.6472
59175,121.75,133.01918
59741,926.0,951.9575
101871,390.55,362.67578
79999,3.5,5.6520452
54603,1961.9,2016.771
97116,4298.7,4407.3965
76003,458.25,472.76733
75703,108.4,135.26947
72659,1.6,4.1016912
64312,3.65,5.6950216
76360,5.25,5.31948
53209,8.6,16.325981
77885,17.4,12.784194
85422,996.0,984.6488
53043,846.0,881.6027
97707,380.95,362.48218
63435,218.45,253.27208
89046,1145.15,1161.55
85124,568.0,657.259
101226,1088.0,1062.847
97743,3682.55,3737.7908
69282,1.9,5.4538107
61025,2.15,6.265517
62520,2.0,3.5569677
53067,20.9,43.902187
98333,30.7,35.786785
54900,19.45,22.800362
74963,1881.5,1950.3047
63648,89.3,107.19583
57473,5.15,12.134627
76962,10.0,16.147705
71315,1862.0,1956.7001
55100,899.9,916.4769
79732,464.95,498.72263
86897,12.65,15.5581045
61858,303.9,340.67807
56891,1302.4,1327.5763
89342,2.85,18.55162
92664,42.0,54.863934
57928,468.45,496.2432
67633,944.5,979.6005
56569,1470.0,1437.6483
86275,1.15,6.9366674
68459,1.0,12.219077
53200,28.6,48.04326
81950,71.85,102.011314
97966,5000.0,5174.3823
59756,255.9,258.41995
78923,5.85,38.557957
67913,709.75,750.5143
88597,1.0,6.424384
78716,16.8,16.394909
83266,0.65,4.2711096
89180,734.45,773.31775
76438,520.2,622.401
102094,1446.55,1451.316
73983,161.5,158.78477
71811,245.95,267.11728
89062,232.5,229.43388
78702,45.85,55.153893
64457,668.5,753.3594
71817,135.95,154.66508
54384,0.05,7.6091375
68312,54.4,65.68238
72474,75.6,104.081
58751,1215.0,1261.5226
76578,0.7,3.715949
69222,1962.75,2023.2236
76704,2.0,4.894187
75255,226.4,245.29272
93147,1270.0,1327.2131
99912,574.5,571.3794
57171,0.05,11.745513
87966,2.85,8.756133
67150,9.2,25.534943
99485,349.05,296.88162
98594,1566.55,1560.0015
88556,869.5,880.65247
79237,52.4,79.44668
59576,783.0,783.2748
94132,77.35,73.75732
86134,315.7,310.00772
78811,87.2,101.59662
69570,6.45,11.263076
73004,6.9,8.534339
54501,39.05,59.83615
100625,257.35,231.79999
88710,20.2,43.787308
73314,1520.6,1516.7192
58655,0.9,4.3984594
72940,116.25,109.84486
67112,1740.0,1822.4615
68597,3.15,10.342849
65590,1.6,4.4270773
85691,577.1,584.9171
59766,60.85,72.733505
89162,2081.25,2130.7107
58443,705.5,568.9489
92643,684.7,704.78296
83652,6.95,10.148032
74326,6.75,17.290184
59602,5.55,9.590049
54894,54.5,75.0144
63906,295.2,335.22647
65803,10.7,16.157051
81431,4.25,12.834655
69513,1881.4,1958.9323
99141,1437.75,1447.567
78803,479.85,505.90118
97208,131.85,176.96829
61142,4.65,8.433074
92071,26.75,27.260456
99484,380.75,326.76743
79066,1.95,5.352088
62349,158.05,215.56775
77577,2.9,4.2119513
59478,79.9,99.176
98010,704.5,719.78357
85907,318.5,313.12418
69798,321.1,363.34882
80078,10.0,15.759894
64074,1.15,4.602027
65010,2.5,5.698722
55265,68.5,91.757225
71922,1108.6,1145.2382
58582,3709.7,3756.4673
57066,3256.05,3323.342
101685,1186.1,1213.3752
100665,912.35,936.88715
69500,7.35,10.297515
69740,95.65,97.132324
66392,260.95,283.95007
95462,2311.6,2362.2715
53633,276.05,326.54922
96650,4070.95,4114.14
66367,1985.55,2050.2969
72356,8.65,17.954636
66312,1.4,4.5576086
67588,324.55,304.96124
89878,0.4,5.796424
86744,3.55,1.330947
90913,496.0,527.47455
67776,1185.0,1212.6393
98788,1209.25,1077.4247
92914,752.8,811.1512
77444,4.8,15.798026
95400,5155.0,5350.969
57160,0.1,44.911995
76792,18.95,27.540752
67354,1105.2,1190.9884
101715,53.95,56.262974
62470,375.85,424.2399
89544,1535.0,1594.7386
71387,1.2,3.8385458
99468,999.65,997.29785
93508,247.2,238.15356
98347,5.75,9.072974
95037,5.15,6.7715063
70182,36.0,60.031216
95939,201.4,180.91516
79270,3.9,6.537902
70751,4.4,9.345237
97713,129.0,98.550545
69835,0.55,4.5918264
53175,824.5,866.4723
65539,687.75,754.2656
54523,1.25,6.4656134
65449,1.1,11.436538
75761,717.3,734.3694
89841,638.95,649.82605
65290,342.15,395.35928
72785,2.85,6.368293
71709,7.65,15.878669
57068,2319.35,2332.2573
95231,984.45,999.1442
101424,494.35,417.48532
84657,456.05,503.16644
89575,100.35,117.37527
96420,9.3,32.53558
95884,3210.0,3249.3691
70339,330.05,371.79953
72264,7.5,10.571166
89849,242.4,271.97623
94447,734.5,745.9596
92426,23.7,40.461494
60251,1.65,4.494895
78940,0.85,6.1047506
80798,160.35,221.82614
78873,1990.25,2050.3901
84159,1821.95,1886.3732
59224,2983.75,3069.2134
76664,408.95,417.45648
68601,2.7,7.4404364
94989,1061.85,1090.6118
91859,115.7,104.58661
59138,469.15,474.91324
93975,850.2,880.21576
95489,901.9,945.8131
96185,151.1,105.317024
81399,536.8,599.3882
61666,0.9,5.4656744
95217,2050.0,2090.3027
79223,402.25,447.7288
96070,900.0,885.4059
67934,28.85,54.43844
91549,7.15,26.715393
96342,115.15,73.2784
85211,227.05,246.03902
82828,3.0,6.025031
72186,251.75,277.30518
93649,194.6,206.03398
53736,1402.55,1449.4803
67122,772.2,822.3805
64456,707.85,800.0891
81100,0.4,5.704856
61214,265.55,244.46251
78133,0.05,2.5515966
82154,707.3,739.36084
61016,3.05,13.343879
59036,243.9,240.66731
56302,1918.15,1974.5538
74532,194.0,179.03653
78100,0.05,24.382984
68965,584.35,640.8131
86686,1377.8,1409.5928
67316,318.15,346.2895
91319,1920.55,1959.962
61623,701.3,754.7184
101998,14.7,10.217353
63870,352.05,368.92532
68381,844.9,855.6936
86365,1208.25,1227.4258
85905,392.25,379.1189
100081,598.85,559.87244
69106,990.65,984.17505
67118,1057.35,1120.3435
79580,476.35,506.66992
76007,306.55,318.2492
65181,294.8,363.0012
83470,24.5,54.55811
99315,337.95,325.8325
83938,380.45,418.14337
75602,14.95,13.391654
89330,78.75,92.32053
65909,43.0,67.29536
85205,451.45,445.01862
53666,0.3,5.238326
90977,7171.55,7217.0503
88129,6918.25,6953.181
90011,2.0,12.730979
98304,942.8,937.67065
79552,45.8,36.24358
88603,1.0,5.2857428
69380,10.55,26.005203
57779,301.45,324.61725
69837,0.55,4.2624884
90510,19.8,26.338356
95251,318.45,262.03876
74707,13.4,14.91928
56367,787.25,789.7826
59489,5.0,17.00544
73813,1477.0,1574.6464
85717,4.65,18.184906
70928,81.25,103.50351
94773,3.0,8.3178625
62971,8.75,9.748504
68993,15.75,20.576633
94974,1788.9,1836.1567
85820,420.05,412.58182
62692,321.25,354.95087
60683,235.7,237.36081
72488,12.5,13.270667
98553,16.15,12.847274
99480,504.85,452.4362
68859,106.5,142.17409
98549,25.3,17.532082
62500,2.4,7.5074987
90994,1750.75,1774.3184
57141,792.45,836.9107
91383,178.4,252.90697
94265,280.5,267.25693
85994,850.0,838.3791
85689,683.9,684.2302
86376,564.75,581.8896
72880,5.75,8.36048
96715,33.2,42.687862
67689,0.1,3.3160162
100791,10525.0,10374.179
94275,81.05,79.19767
69102,1193.0,1232.4584
89420,365.35,393.45407
59742,839.2,852.6367
61138,6.1,12.631675
92817,82.25,92.06097
54827,465.5,481.87045
75388,1151.4,1244.2196
61121,129.35,113.133415
53589,478.15,565.79254
64682,1025.1,1109.5916
52941,100.95,158.35182
101344,1540.0,1638.2018
67264,24.2,41.101913
79849,117.5,148.84244
72621,199.65,273.70422
57696,6.3,8.950927
90242,763.4,746.17645
77714,31.7,52.473293
75349,13.2,18.207611
54383,0.1,8.752265
66000,540.0,574.60046
53753,470.8,505.2966
68560,757.1,852.8229
71369,1.35,7.947486
76305,770.8,806.2759
66146,563.9,587.5002
68860,95.3,127.87504
75570,147.8,157.85117
62230,23.35,25.588722
88608,0.85,4.4784307
73636,5.25,7.7309027
56424,1377.0,1353.1969
99150,994.65,1000.62256
55690,2585.25,2631.72
71620,140.2,146.49695
60853,0.15,25.455791
98598,1191.6,1175.7151
72257,70.75,84.07502
86654,10.45,12.19007
68457,1.2,14.474067
67389,40.45,63.9261
62728,5.1,7.2368383
67955,2.75,6.722434
57647,1112.45,1158.829
70499,0.5,5.7677603
62884,9.05,13.441794
57030,40.2,47.43925
68274,3023.3,3126.6797
69256,27.6,52.714874
88266,2090.05,2111.2742
60523,418.55,416.0114
66260,781.9,820.5387
91881,5.1,8.073707
65990,1078.5,1114.9291
95699,1.15,6.0867453
77432,86.85,102.894356
56178,12.7,12.584456
76041,3.65,5.1191854
77211,156.1,168.638
72632,6.9,35.15815
99752,173.0,264.02762
86525,10.45,19.193161
84313,114.65,140.5046
71921,1700.0,1764.9481
95924,763.1,751.40375
90841,236.8,225.58269
65471,0.65,3.5574713
90908,1125.0,1251.9391
93598,481.3,496.76312
82454,695.0,705.916
77638,16.5,24.021824
74965,1192.35,1228.6042
98045,1.15,6.7076178
82459,420.2,446.4982
82712,1.6,5.8742895
58893,49.75,59.28263
84578,481.65,533.734
60634,371.25,357.2951
87937,388.95,370.85275
91156,31.95,56.65856
96395,819.85,842.63806
76102,22.2,34.48537
97221,2.4,14.511893
60639,169.35,114.581375
77340,0.6,3.0899267
87828,2.45,19.791603
100688,32.65,53.926487
53543,3325.9,3438.5786
77691,601.4,632.98914
56194,1425.0,1458.9633
78918,47.2,86.21633
53066,26.6,49.958786
71612,367.75,380.56326
89490,238.45,264.98874
95913,1292.75,1297.6693
70736,34.65,53.863697
